edgeID,group1,group2,group3,group0,group4,group5,population,nullGroup
14289,2,0,0,0,0,0,0,0
14294,0,0,0,0,0,0,0,0
14299,2,1,1,0,0,0,4,4
14300,3,0,0,0,0,0,0,2
14303,0,0,1,0,0,0,1,0
14304,3,0,3,0,0,2,9,6
14314,0,0,0,0,1,0,0,0
14315,5,0,0,0,1,0,2,5
14318,2,1,1,0,1,0,4,4
14325,8,1,3,1,1,2,15,15
14328,10,2,4,2,1,2,21,21
14333,18,9,7,6,1,2,30,64
14386,4,6,2,2,0,0,39,3
14395,11,4,8,2,0,2,15,17
14399,6,0,6,2,0,1,8,17
14404,1,0,1,0,0,0,1,0
14417,0,1,1,0,0,0,2,1
14418,0,1,1,0,0,0,1,3
14426,0,0,0,0,0,0,1,2
14427,1,0,1,0,0,0,14,1
14428,3,0,1,0,0,0,15,1
14442,3,1,4,1,0,0,4,10
14471,21,11,14,3,4,11,14,82
14472,12,13,23,7,10,11,49,79
14477,2,2,1,0,1,0,0,5
14495,18,6,9,3,1,2,30,21
14498,19,10,8,5,1,3,37,26
14503,16,6,6,2,0,4,18,26
14511,11,4,6,2,0,2,10,23
14522,0,1,0,0,0,0,3,5
14532,0,0,0,0,0,0,0,0
14547,0,0,1,0,0,0,2,3
14553,4,5,3,0,0,1,0,9
14555,0,1,1,0,0,0,0,7
14601,0,1,0,2,0,0,3,3
14602,5,1,0,0,0,0,7,2
14614,5,1,2,0,0,0,6,4
14662,0,0,0,1,0,0,0,0
14667,2,1,0,0,0,0,2,7
14740,1,0,0,1,0,0,0,0
14746,2,4,2,0,1,2,3,7
14754,5,3,4,2,1,2,0,16
14755,11,6,7,3,2,3,12,29
14756,6,3,3,1,1,1,14,11
14765,0,0,0,0,0,0,0,2
14767,7,5,4,3,2,2,1,20
14778,8,6,6,3,2,2,3,25
14781,8,5,4,3,2,2,1,20
14787,2,1,3,0,0,1,7,8
14803,20,16,15,9,7,6,76,101
14813,41,31,19,16,7,11,118,105
14816,35,26,13,13,7,10,111,76
14823,1,7,9,5,4,10,38,27
14824,1,8,9,5,5,10,39,25
14830,2,5,9,6,5,10,36,24
14866,4,6,3,0,2,2,27,12
14868,5,8,3,1,1,2,23,13
14870,3,4,2,0,1,1,7,8
14871,2,0,0,0,0,1,1,0
14872,1,3,2,0,1,0,5,7
14874,2,4,1,1,0,1,16,5
14910,1,0,0,0,0,1,1,1
14932,0,0,0,0,0,0,2,1
14936,2,4,1,1,0,1,12,4
14940,0,0,0,0,0,0,0,1
14941,1,0,0,0,0,0,0,0
14943,1,3,2,0,1,0,7,7
14946,0,0,1,0,0,2,2,1
14948,0,3,0,0,0,0,1,4
14960,0,1,0,0,0,0,4,2
14962,1,1,1,1,0,1,6,1
14963,1,4,0,0,0,0,5,4
14968,1,3,1,0,0,0,0,7
14974,0,0,2,0,1,0,1,1
14980,0,3,1,0,0,2,5,7
14995,2,4,2,1,0,0,3,11
14998,4,7,2,1,0,2,5,19
15004,1,3,0,1,1,0,3,2
15038,11,16,3,0,0,0,21,25
15039,2,1,0,0,0,0,0,1
15042,6,1,0,0,0,0,5,5
15045,5,6,2,3,0,2,1,4
15190,11,6,11,2,2,8,16,57
15192,16,8,13,5,3,9,33,66
15222,8,5,5,2,1,1,42,46
15251,10,6,8,4,4,2,5,40
15301,1,0,2,2,1,0,3,9
15400,9,4,11,7,5,9,64,26
15403,1,0,1,1,0,0,0,1
15404,11,8,2,2,2,2,11,17
15407,4,4,4,0,0,0,2,2
15411,6,3,5,1,0,1,13,15
15412,5,1,3,0,0,1,5,15
15414,3,0,0,0,0,0,2,3
15416,4,1,2,0,0,1,0,13
15418,4,2,2,0,0,0,2,6
15422,7,3,1,0,0,0,2,11
15425,9,3,3,3,4,3,15,21
15430,9,3,3,3,3,3,14,19
15448,1,2,1,0,0,0,8,0
15468,0,0,0,0,0,0,0,0
15502,0,2,1,1,0,0,3,1
15506,1,1,0,0,0,0,0,0
15516,1,0,0,0,0,0,0,3
15517,0,0,0,0,1,2,2,2
15518,0,0,0,0,0,1,1,0
15520,1,0,2,1,1,0,3,6
15521,0,0,0,0,0,0,1,1
15526,2,4,5,1,1,2,13,14
15532,4,1,2,0,0,2,3,12
15541,2,0,1,1,0,0,5,2
15549,10,1,7,4,1,2,7,10
15555,0,0,0,1,0,0,0,3
15556,1,0,0,3,2,0,3,4
15562,1,1,1,0,0,0,1,3
15563,2,0,0,0,0,0,6,0
15564,2,1,1,1,0,0,2,4
15634,0,0,0,1,0,0,1,1
