edgeID,group0,group1,group2
23378,1,4,3
23380,1,2,0
23436,6,13,4
23445,2,1,0
23477,0,0,0
23540,0,0,0
23621,27,8,15
23625,26,7,15
23632,25,6,15
23638,0,2,0
23658,0,0,0
23662,2,2,1
23673,0,3,1
23678,4,7,3
23684,2,2,0
23699,3,3,0
23710,4,9,5
23734,1,0,0
23735,3,2,0
23736,6,11,4
23759,2,3,2
23761,2,3,1
23799,1,0,1
23801,1,0,1
23837,0,0,0
23855,2,6,2
23857,1,1,0
23945,1,2,0
24019,0,1,1
24040,0,0,0
24054,0,4,3
24055,0,1,1
24056,0,3,4
24059,2,0,0
24091,3,4,3
24125,0,0,1
24128,2,7,0
24143,0,1,0
24145,0,1,0
24174,0,6,0
24188,0,0,0
24189,0,0,1
24190,0,0,1
24218,1,2,0
24221,1,0,0
24222,1,5,2
24242,1,2,0
24243,1,2,2
24247,0,1,1
24262,5,2,2
24280,3,3,2
24282,0,2,1
24285,1,0,4
24291,2,2,3
24294,0,1,1
24295,0,0,0
24296,0,2,1
24299,5,3,0
24300,0,0,0
24301,5,2,0
24309,0,2,0
24315,1,2,0
24316,1,0,0
24317,0,2,0
24348,3,5,2
24362,10,6,2
24408,3,6,3
24411,2,2,1
24420,1,2,1
24422,13,9,10
24438,4,0,2
24449,0,1,0
24455,0,1,0
24465,2,9,3
24475,4,2,0
24477,0,2,3
24478,2,1,2
24479,0,3,0
24480,0,3,0
24490,0,4,1
24491,0,3,0
24499,2,3,2
24531,3,3,1
24532,2,5,1
24552,4,5,2
24590,0,5,6
24592,0,1,2
24597,1,0,0
24608,1,1,1
24638,2,2,0
24652,0,0,0
24692,1,0,1
24769,0,5,4
24860,1,0,0
24941,2,1,1
24986,0,1,0
25020,0,0,0
25042,0,2,0
25080,0,0,0
25096,2,1,0
25097,0,1,1
25101,4,3,2
25148,0,0,0
25174,2,2,3
25177,0,0,0
25202,0,0,0
25217,4,3,4
25225,0,2,0
25228,0,0,0
25229,0,0,0
25237,1,0,0
25248,0,0,1
25249,1,0,0
25253,2,2,0
25282,0,0,1
25292,0,1,0
25336,0,1,1
25338,0,2,2
25350,0,1,1
25353,1,3,0
25370,4,4,3
25414,1,0,2
25416,1,0,1
25420,2,2,0
25447,0,0,0
25473,5,5,1
25560,2,1,0
25584,3,2,5
25630,1,1,2
25648,2,0,2
25702,0,1,1
25703,0,0,0
25704,1,1,1
25705,1,1,1
25707,1,0,0
25709,1,0,0
25717,2,0,0
25723,3,0,0
25801,2,2,0
25811,0,1,0
25842,4,3,4
25972,9,5,1
26065,2,5,0
26110,5,5,1
26121,3,1,2
26129,3,8,3
26156,2,1,0
26271,5,1,2
26304,3,0,0
26311,3,0,0
26312,0,0,0
26321,2,5,0
26327,0,1,2
26338,0,0,0
26339,2,1,0
26342,6,8,2
26360,1,1,0
26363,0,1,0
26364,8,3,2
26366,1,2,0
26367,4,4,0
26368,1,5,3
26388,2,5,3
26528,6,8,11
26562,3,6,1
26601,4,5,1
26650,0,0,0
26708,0,6,2
26778,1,2,0
26780,0,1,0
26787,0,0,0
26788,0,1,1
26791,0,1,0
26796,0,0,0
26797,0,1,1
26803,0,1,0
26807,0,1,0
26808,0,1,0
26861,0,0,2
26930,1,0,1
26982,0,0,0
26987,5,3,0
26994,1,0,0
26995,1,0,0
26996,0,0,0
26998,2,0,0
27003,0,2,0
27032,0,2,1
27164,0,1,0
27169,9,3,1
27179,0,0,0
27186,0,0,0
27188,0,1,0
27213,1,0,0
27242,1,0,0
27259,6,9,7
27357,2,2,1
27389,1,2,0
27429,3,0,2
27430,1,0,0
27446,2,0,3
27457,8,8,2
27467,0,1,1
27472,1,2,2
27522,0,1,0
27557,0,1,1
27561,0,1,0
27566,4,2,2
27576,0,1,0
27650,0,1,1
27652,0,0,1
27661,1,1,1
27667,0,0,1
27671,0,1,0
27676,0,0,0
27677,0,0,1
27709,3,1,0
27714,0,0,0
27725,0,1,1
27734,0,1,0
27763,6,0,1
27830,10,11,8
27837,2,1,1
27851,8,3,7
27872,3,1,3
27876,5,2,2
27887,5,1,4
27912,4,5,4
27919,11,6,4
27962,6,2,4
27963,7,2,3
27964,7,2,2
27970,6,6,2
27978,8,5,2
27979,9,6,3
27986,40,25,14
27987,42,23,13
27988,29,18,8
28010,6,5,10
28014,17,5,7
28015,18,6,7
28017,9,11,7
28023,7,14,6
28024,14,11,4
28026,5,0,1
28034,1,2,2
28054,21,12,4
28060,13,11,3
28061,14,10,4
28062,13,9,4
28063,14,11,7
28064,13,11,7
28067,3,2,5
28072,5,8,3
28075,11,12,7
28083,0,4,2
28086,1,4,4
28087,4,4,5
28091,9,4,2
28094,8,3,4
28096,6,3,5
28097,2,9,2
28099,3,2,1
28100,1,0,0
28101,0,0,0
28102,11,14,2
28104,8,13,4
28112,1,5,1
28117,17,8,4
28119,4,7,0
28122,3,5,7
28123,6,5,11
28131,8,8,4
28135,7,1,7
28142,10,12,11
28148,0,10,4
28153,8,3,5
28155,2,3,1
28163,1,1,0
28164,3,5,3
28166,4,2,2
28168,7,2,4
28172,4,2,1
28173,7,7,6
28175,25,23,9
28176,22,17,3
28177,23,15,3
28179,13,4,5
28181,4,3,1
28182,5,3,1
28187,37,11,11
28191,7,7,1
28193,7,4,1
28194,9,10,4
28203,2,2,5
28205,2,4,1
28206,1,2,6
28215,4,2,5
28220,9,6,2
28221,8,6,2
28230,10,7,4
28233,7,6,5
28236,2,4,3
28238,6,1,4
28242,6,6,3
28243,6,7,2
28244,3,0,1
28245,13,13,7
28247,1,1,1
28258,0,1,3
28260,6,3,12
28261,1,0,1
28262,0,1,0
28268,1,6,1
28272,5,8,4
28273,0,3,0
28274,3,1,2
28275,2,1,2
28276,0,0,1
28278,3,3,3
28279,0,3,1
28281,0,0,0
28282,1,1,1
28288,1,4,0
28289,1,3,4
28290,1,3,5
28291,1,3,5
28292,3,3,8
28294,3,4,1
28295,8,12,9
28297,8,6,3
28298,22,6,6
28299,22,8,7
28300,22,8,6
28301,17,11,6
28303,24,19,12
28304,4,1,3
28306,21,6,11
28307,21,9,11
28310,2,7,4
28313,11,4,6
28314,15,5,6
28315,17,5,7
28316,1,1,1
28317,18,7,5
28320,19,22,11
28322,1,4,0
28323,21,7,4
28325,0,5,1
28326,1,6,2
28329,1,1,6
28331,4,6,2
28333,12,10,7
28334,1,1,2
28335,1,0,2
28336,13,4,4
28339,3,4,0
28340,23,8,9
28341,18,7,4
28344,17,11,10
28348,8,7,4
28349,1,0,0
28350,12,12,9
28351,11,5,7
28354,1,5,7
28359,0,0,1
28360,6,0,4
28363,1,5,1
28364,1,0,0
28365,21,6,1
28366,5,2,4
28368,7,10,5
28369,2,2,0
28370,23,12,12
28371,9,4,0
28376,0,0,0
28377,1,0,0
28379,1,1,0
28390,14,12,4
