edgeID,group0,group1,group2
8300,0,0,0
8305,0,0,0
8306,0,0,0
8307,0,0,0
8314,0,0,0
8315,0,0,0
8316,0,0,0
8333,0,1,0
8341,0,0,0
8352,0,0,0
8396,0,0,0
8406,0,0,0
8408,0,0,0
8425,0,0,0
8426,0,0,0
8427,0,0,0
8430,0,0,0
8432,0,0,0
8441,0,0,0
8442,0,0,0
8444,0,0,0
8445,0,0,0
8450,0,0,0
8460,0,0,0
8461,0,0,0
8466,0,0,0
8479,0,0,0
8481,0,0,0
8482,0,0,0
8483,0,0,0
8484,0,0,0
8499,0,0,0
8521,0,0,0
8527,0,0,0
8536,0,0,0
8540,0,0,0
8549,0,0,0
8570,0,0,0
8572,0,0,0
8578,0,0,0
8583,0,0,0
8591,0,0,0
8595,0,0,0
8603,0,0,0
8605,0,0,0
8616,0,0,0
8617,0,0,0
8636,0,0,0
8643,0,0,0
8645,0,0,0
8646,0,0,0
8647,0,0,0
8649,0,0,0
8651,0,0,0
8656,0,0,0
8664,0,0,0
8678,0,0,0
8680,0,0,0
8685,0,0,0
8686,0,0,0
8687,0,0,0
8689,0,0,0
8690,0,0,0
8700,0,0,0
8702,0,0,0
8706,0,0,0
8707,0,0,0
8710,0,0,0
8715,0,0,0
8719,0,0,0
8732,0,0,0
8735,0,0,0
8736,0,0,0
8741,0,0,0
8756,0,0,0
8760,1,3,1
8761,3,1,1
8776,2,2,1
8791,0,0,0
8804,0,0,0
8805,0,0,0
8806,0,0,0
8811,0,0,0
8817,0,0,0
8827,0,0,0
8830,0,0,0
8835,0,0,0
8844,0,0,0
8849,0,0,0
8854,0,0,0
8861,0,0,0
8885,0,0,0
8887,0,0,0
8904,0,0,0
8906,0,0,0
8907,0,0,0
8909,0,0,0
8913,0,0,0
8918,0,0,0
8919,0,0,0
8922,0,0,0
8923,0,0,0
8932,0,0,0
8938,0,0,0
8940,0,0,0
8963,0,0,0
8964,0,0,0
8965,0,0,0
8972,0,0,0
8973,0,0,0
8979,0,0,0
8980,0,0,0
8985,0,0,0
8994,0,0,0
8996,0,0,0
9002,0,0,0
9010,0,0,0
9014,0,0,0
9023,0,0,0
9032,0,0,1
9049,0,0,0
9095,0,0,0
9098,1,1,1
9099,1,0,0
9100,2,1,1
9101,2,0,0
9103,0,0,0
9105,0,0,0
9111,0,0,0
9112,0,0,0
9118,0,0,0
9119,0,0,0
9120,0,0,0
9144,0,0,0
9157,0,0,0
9197,0,0,0
9200,0,0,0
9205,0,0,0
9206,0,0,0
9220,0,0,0
9238,0,0,0
9241,0,0,0
9243,0,0,0
9244,0,0,0
9245,0,0,0
9246,0,0,0
9250,0,0,0
9251,0,0,0
9253,0,0,0
9254,0,0,0
9255,0,0,0
9256,0,0,0
9257,0,0,0
9258,0,0,0
9263,0,0,0
9264,0,0,0
9270,0,0,0
9271,0,0,0
9285,0,0,0
9286,0,0,0
9287,0,0,0
9291,0,0,0
9292,0,0,0
9293,0,0,0
9294,0,0,0
9296,0,0,0
9297,0,0,0
9302,0,0,0
9304,0,0,0
9305,0,0,0
9308,0,0,0
9311,0,0,0
9313,0,0,0
9314,0,0,0
9316,0,0,0
9319,0,0,0
9320,0,0,0
9321,0,0,0
9323,0,0,0
9324,0,0,0
9337,0,0,0
9338,0,0,0
9341,0,0,0
9350,0,0,0
9352,0,0,0
9355,0,0,0
9357,0,0,0
9361,0,0,0
9362,0,0,0
9363,0,0,0
9365,0,0,0
9368,0,0,0
9370,0,0,0
9371,0,0,0
9372,0,0,0
9373,0,0,0
9374,0,0,0
9391,0,0,0
9396,0,0,0
9399,0,0,0
9403,0,0,0
9413,0,0,0
9415,0,0,0
9419,0,0,0
9428,0,0,0
9434,0,0,0
9438,0,0,0
9447,0,0,0
9450,0,0,0
9456,0,0,0
9458,0,0,0
9466,0,0,0
9470,0,0,0
9473,0,0,0
9474,0,0,0
9476,0,0,0
9479,0,0,0
9498,0,0,0
9502,0,0,0
9503,0,0,0
9504,0,0,0
9534,0,0,0
9537,0,0,0
9542,0,0,0
9553,0,0,0
9562,0,0,0
9566,0,0,0
9567,0,0,0
9579,0,0,0
9583,0,0,0
9609,0,0,0
9612,0,0,0
9616,0,0,0
9617,0,0,0
9618,0,0,0
9643,0,0,0
9644,0,0,0
9645,0,0,0
9651,0,0,0
9652,0,0,0
9664,0,0,0
9665,0,0,0
9666,0,0,0
9689,0,0,0
9690,0,0,0
9691,0,0,0
9692,0,0,0
9693,0,0,0
9694,0,0,0
9697,0,0,0
9698,0,0,0
9699,1,0,0
9700,0,0,0
9701,1,0,0
9712,0,0,0
9713,0,0,0
9728,0,0,0
9730,0,0,0
9733,0,0,0
9738,0,0,0
9764,0,0,0
9765,0,0,0
9773,0,0,0
9783,0,0,0
9788,0,0,0
9791,0,0,0
9793,0,0,0
9794,0,0,0
9795,0,0,0
9799,0,0,0
9807,0,0,0
9808,0,0,0
9809,0,0,0
9810,0,0,0
9811,0,0,0
9812,0,0,0
9813,0,0,0
9814,0,0,0
9815,0,0,0
9816,0,0,0
9822,0,0,0
9828,0,0,0
9834,0,0,0
9837,0,0,0
9839,0,0,0
9840,0,0,0
9844,0,0,0
9854,0,0,0
9855,0,0,0
9879,0,0,0
9881,0,0,0
9892,0,0,0
9894,0,0,0
9898,0,0,0
9909,0,0,0
9910,0,0,0
9918,0,0,0
9923,0,0,0
9929,0,0,0
9974,0,0,0
9975,0,0,0
9976,0,0,0
9978,0,0,0
9979,0,0,0
9981,0,0,0
9982,0,0,0
9992,0,0,0
9994,0,0,0
10001,0,0,0
10008,0,0,0
10010,0,0,0
10016,0,0,0
10017,0,0,0
10022,0,0,0
10023,0,0,0
10037,0,0,0
10047,0,0,0
10049,0,0,0
10051,0,0,0
10053,0,0,0
10055,0,0,0
10057,0,0,0
10071,0,0,0
10073,0,0,0
10091,0,0,0
10094,0,0,0
10098,0,0,0
10104,0,0,0
10106,0,0,0
10117,0,0,0
10135,0,0,0
10137,0,0,0
10139,0,0,0
10142,0,0,0
10143,0,0,0
10145,0,0,0
10147,0,0,0
10150,0,0,0
10172,0,0,0
10199,0,0,0
10201,0,0,0
10207,0,0,0
10224,0,0,0
10234,0,0,0
10239,0,0,0
10240,0,0,0
10241,0,0,0
10256,0,0,0
10257,0,0,0
10258,0,0,0
10288,0,0,0
10291,0,0,0
10350,0,0,0
10358,0,0,0
10364,0,0,0
10366,0,0,0
10376,0,0,0
10379,0,0,0
10398,0,0,0
10422,0,0,0
10423,0,0,0
10439,0,0,0
10444,0,0,0
10445,0,0,0
10447,0,0,0
10449,0,0,0
10465,0,0,0
10469,0,0,0
10473,0,0,0
10477,0,0,0
10509,0,0,0
10518,0,0,0
10524,0,0,0
10528,0,0,0
10557,0,0,0
10586,0,0,0
10601,0,0,0
10609,0,0,0
10611,0,0,0
10612,0,0,0
10621,0,0,0
10638,0,0,0
10640,0,0,0
10641,0,0,0
10645,0,0,0
10646,0,0,0
10647,0,0,0
10657,0,0,0
10659,0,0,0
10661,0,0,0
10662,0,0,0
10663,0,0,0
10664,0,0,0
10670,0,0,0
10683,0,0,0
10685,0,0,0
10703,1,0,0
10704,1,0,0
10714,0,0,0
10715,0,0,0
10720,0,0,0
10721,0,0,0
10723,0,0,0
10725,0,0,0
10737,0,0,0
10742,0,0,0
10750,0,0,0
10758,0,0,0
10765,0,0,0
10767,0,0,0
10768,0,0,0
10809,0,0,0
10815,0,0,0
10822,0,0,0
10840,0,0,0
10844,0,0,0
10846,0,0,0
10853,0,0,0
10854,0,0,0
10861,0,0,0
10863,0,0,0
10883,0,0,0
10916,0,0,0
10947,0,0,0
10948,0,0,0
10950,0,0,0
10952,0,0,0
10963,0,0,0
10983,0,0,0
11055,0,0,0
11056,0,0,0
11057,0,0,0
11069,0,0,0
11099,0,0,0
11101,0,0,0
11104,0,0,0
11106,0,0,0
11128,0,0,0
11146,0,0,0
11173,0,0,0
11181,0,0,0
11190,0,0,0
11197,0,0,0
11232,0,0,1
11236,0,0,0
11237,0,0,0
11238,0,0,0
11240,0,0,0
11241,0,0,0
11248,0,0,0
11249,0,0,0
11275,0,0,0
11276,0,0,0
11278,0,0,0
11281,0,0,0
11312,0,0,0
11313,0,0,0
11314,0,0,0
11315,0,0,0
11343,0,0,0
11350,0,0,0
11351,0,0,0
11352,0,0,0
11357,0,0,0
11371,0,0,0
11395,0,0,0
11430,0,0,0
11433,0,0,0
11434,0,0,0
11435,0,0,0
11436,0,0,0
11437,0,0,0
11444,0,0,0
11445,0,0,0
11447,0,0,0
11451,0,0,0
11461,0,0,0
11474,0,0,0
11475,0,0,0
11476,0,0,0
11492,0,0,0
11500,0,0,0
11510,0,0,0
11512,0,0,0
11519,0,0,0
11520,0,0,0
11526,0,0,0
11550,0,0,0
11552,0,0,0
11559,0,0,0
11562,0,0,0
11563,0,0,0
11571,0,0,0
11576,0,0,0
11580,0,0,0
11584,0,0,0
11585,0,0,0
11586,0,0,0
11589,0,0,0
11592,0,0,0
11593,0,0,0
11594,0,0,0
11598,0,0,0
11601,0,0,0
11608,0,0,0
11619,0,0,0
11621,0,0,0
11622,0,0,0
11641,0,0,0
11643,0,0,0
11654,0,0,0
11656,0,0,0
11658,0,0,0
11664,0,0,0
11666,0,0,0
11677,0,0,0
11690,0,0,0
11697,0,0,0
11699,0,0,0
11700,0,0,0
11701,0,0,0
11710,0,0,0
11711,0,0,0
11716,0,0,0
11731,0,0,0
11748,0,0,0
11750,0,0,0
11756,0,0,0
11757,0,0,0
11761,0,0,0
11768,0,0,0
11774,0,0,0
11776,0,0,0
11784,0,0,0
11788,0,0,0
11789,0,0,0
11800,0,0,0
11802,0,0,0
11803,0,0,0
11804,0,0,0
11805,0,0,0
11806,0,0,0
11807,0,0,0
11812,0,0,0
11820,0,0,0
11821,0,0,0
11829,0,0,0
11835,0,0,0
11854,0,0,0
11855,0,0,0
11861,0,0,0
11870,0,0,0
11871,0,0,0
11872,0,0,0
11874,0,0,0
11876,0,0,0
11878,0,0,0
11880,0,0,0
11889,0,0,0
11895,0,0,0
11905,0,0,0
11915,0,0,0
11917,0,0,0
11918,0,0,0
11920,1,1,0
11924,0,0,0
11925,0,0,0
11927,0,0,0
11935,0,0,0
11947,0,0,0
11954,0,0,0
11965,0,0,1
11978,0,0,0
11991,0,0,0
12023,0,0,0
12035,0,0,0
12040,0,0,0
12043,0,0,0
12047,0,0,0
12060,0,0,0
12063,0,0,0
12064,0,0,0
12095,0,0,0
12100,0,0,0
12101,0,0,0
12118,0,0,0
12119,0,0,0
12120,0,0,0
12131,0,0,0
12132,0,0,0
12150,0,0,0
12166,0,0,0
12198,0,0,0
12229,0,0,0
12237,0,0,0
12241,0,0,0
12242,0,0,0
12243,0,0,0
12252,0,0,0
12265,0,0,0
12267,0,0,0
12269,0,0,0
12272,0,0,0
12273,0,0,0
12274,0,0,0
12276,0,0,0
12280,0,0,0
12284,0,0,0
12302,0,0,0
12303,0,0,0
12304,0,0,0
12314,0,0,0
12318,0,0,0
12322,0,0,0
12335,0,0,0
12343,0,0,0
12358,0,0,0
12359,0,0,0
12367,0,0,0
12368,0,0,0
12372,0,0,0
12383,0,0,0
12386,0,0,0
12389,0,0,0
12409,0,0,0
12426,0,0,0
12429,0,0,0
12432,0,0,0
12433,0,0,0
12434,0,0,0
12435,0,0,0
12438,0,0,0
12440,0,0,0
12441,0,0,0
12444,0,0,0
12446,0,0,0
12454,0,0,0
12463,0,0,0
12469,0,0,0
12471,0,0,0
12475,0,0,0
12476,0,0,0
12477,0,0,0
12485,0,0,0
12486,0,0,0
12487,0,0,0
12488,0,0,0
12497,0,0,0
12498,0,0,0
12499,0,0,0
12510,0,0,0
12511,0,0,0
12534,0,0,0
12542,0,1,1
12545,0,0,1
12555,0,0,0
12556,0,0,0
12557,0,0,0
12564,0,0,0
12569,0,0,0
12570,0,0,0
12572,0,0,0
12581,0,0,0
12582,0,0,0
12587,0,0,0
12590,0,0,0
12608,0,0,0
12610,0,0,0
12611,0,0,0
12631,0,0,0
12653,0,0,0
12699,0,0,0
12704,0,0,0
12712,1,1,1
12713,0,1,1
12718,1,1,1
12724,0,1,0
12735,0,0,0
12743,0,0,0
12744,0,0,0
12788,0,0,0
12799,0,0,0
12801,0,0,0
12808,0,0,0
12821,0,0,0
12822,0,0,0
12823,0,0,0
12838,0,0,0
12846,0,0,0
12847,0,0,0
12848,0,0,0
12850,0,0,0
12853,0,0,0
12855,0,0,0
12860,0,0,0
12861,0,0,0
12866,0,0,0
12908,0,0,0
12915,0,0,0
12916,0,0,0
12960,0,0,0
12970,0,0,0
12972,0,0,0
12981,0,0,0
12990,0,0,0
13014,0,0,0
13015,0,0,0
13019,0,0,0
13071,0,0,0
13080,0,0,0
13081,0,0,0
13088,0,0,0
13090,0,0,0
13095,0,0,0
13096,0,0,0
13116,0,0,0
13119,0,0,0
13120,0,0,0
13123,0,0,0
13128,0,0,0
13130,0,0,0
13131,0,0,0
13132,0,0,0
13133,0,0,0
13150,0,0,0
13160,0,0,0
13161,0,0,0
13172,0,0,0
13175,0,0,0
13176,0,0,0
13178,0,0,0
13184,0,0,0
13188,0,0,0
13194,0,0,0
13195,0,0,0
13200,0,0,0
13204,0,0,0
13215,0,0,0
13236,0,0,0
13237,0,0,0
13291,0,0,0
13299,0,0,0
13301,0,0,0
13308,0,0,0
13316,0,0,0
13317,0,0,0
13357,0,0,0
13383,0,0,0
13384,0,0,0
13393,0,0,0
13394,0,0,0
13395,0,0,0
13409,0,0,0
13410,0,0,0
13432,0,0,0
13435,0,0,0
13439,0,0,0
13445,0,0,0
13473,0,0,0
13487,0,0,0
13488,0,0,0
13489,0,0,0
13499,0,0,0
13501,0,0,0
13509,0,0,0
13511,0,0,0
13555,0,0,0
13558,0,0,0
13560,0,0,0
13563,0,0,0
13566,0,0,0
13568,0,0,0
13572,0,0,0
13573,0,0,0
13574,0,0,0
13578,0,0,0
13586,0,0,0
13603,0,0,0
13611,1,2,1
13612,3,2,1
13617,0,0,0
13624,2,2,1
13634,0,0,0
13641,0,0,0
13642,0,0,0
13644,0,0,0
13646,0,0,0
13648,0,0,0
13654,0,0,0
13657,0,0,0
13665,0,0,0
13668,0,0,0
13670,0,0,0
13673,0,0,0
13676,0,0,0
13677,0,0,0
13688,0,0,0
13689,0,0,0
13694,0,0,0
13700,0,0,0
13731,0,0,0
13738,0,0,0
13757,0,0,0
13759,0,0,0
13763,0,0,0
13764,0,0,0
13766,0,0,0
13769,0,0,0
13773,0,0,0
13775,0,0,0
13777,0,0,0
13780,0,0,0
13785,0,0,0
13796,0,0,0
13799,0,0,0
13806,0,0,0
13812,0,0,0
13813,0,0,0
13819,0,0,0
13821,0,0,0
13823,0,0,0
13824,0,0,0
13825,0,0,0
13826,0,0,0
13828,0,0,0
13830,0,0,0
13831,0,0,0
13832,0,0,0
13833,0,0,0
13834,0,0,0
13837,0,0,0
13839,0,0,0
13840,0,0,0
13842,0,0,0
13869,0,0,1
13872,0,0,0
13879,0,0,0
13880,0,0,0
13904,0,0,0
13905,2,2,1
13906,2,2,1
13917,0,0,0
13937,0,0,0
13941,0,0,0
13943,0,0,0
13946,0,0,0
13949,0,0,0
13952,0,0,0
13987,0,0,0
13991,0,0,0
13992,0,0,0
14002,0,0,0
14003,0,0,0
14006,0,0,0
14010,0,0,0
14015,0,0,0
14031,0,0,0
14032,0,0,0
14037,0,0,0
14044,0,0,0
14045,0,0,0
14046,0,0,0
14050,0,0,0
14051,0,0,0
14052,0,0,0
14063,0,0,0
14077,0,0,0
14078,0,0,0
14079,0,0,0
14080,0,0,0
14083,0,0,0
14084,0,0,0
14085,0,0,0
14088,0,0,0
14090,0,0,0
14091,0,0,0
14092,0,0,0
14113,0,0,0
14116,0,0,0
14120,0,0,0
14133,0,0,0
14134,0,0,0
14138,0,0,0
14139,0,0,0
14140,0,0,0
14151,0,0,0
14154,0,0,0
14155,0,0,0
14157,0,0,0
14160,0,0,0
14162,0,0,0
14165,0,0,0
14167,0,0,0
14178,0,0,0
14179,0,0,0
14184,0,0,0
14195,0,0,0
14196,0,0,0
14206,0,0,0
14210,0,0,0
14217,0,0,0
14221,0,0,0
14222,0,0,0
14227,0,0,0
14230,0,0,0
14231,0,0,0
14234,0,0,0
14248,0,0,0
14253,0,0,0
14254,0,0,0
14255,0,0,0
14256,0,0,0
14258,0,0,0
14261,0,0,0
14266,0,0,0
14268,0,0,0
14290,0,0,0
14300,0,0,0
14313,0,0,0
14321,0,0,0
14326,0,0,0
14327,0,0,0
14381,0,0,0
14383,0,0,0
14388,0,0,0
14389,0,0,0
14391,0,0,0
14401,0,0,0
14415,0,0,0
14462,0,0,0
14463,0,0,0
14471,0,0,0
14472,0,0,0
14489,0,0,0
14490,0,0,0
14491,0,0,0
14526,0,0,0
14544,0,0,0
14545,0,0,0
14546,0,0,0
14553,0,0,0
14555,0,0,0
14556,0,0,0
14561,0,0,0
14589,0,0,0
14590,0,0,0
14591,0,0,0
14611,0,0,0
14644,0,0,0
14646,0,0,0
14653,0,0,0
14676,0,0,0
14677,0,0,0
14678,0,0,0
14687,0,0,0
14740,0,0,0
14742,0,0,0
14749,0,0,0
14751,0,0,0
14769,0,0,0
14770,0,0,0
14778,0,0,0
14780,0,0,0
14805,0,0,0
14806,0,0,0
14827,0,0,0
14860,0,0,0
14861,0,0,0
14873,0,0,0
14877,0,0,0
14880,0,0,0
14881,0,0,0
14882,0,0,0
14883,0,0,0
14890,0,0,0
14909,0,0,0
14915,0,0,0
14954,0,0,0
14974,0,0,0
14985,0,0,0
14991,0,0,0
14992,0,0,0
15003,0,0,0
15047,0,0,0
15065,0,0,0
15075,0,0,0
15081,0,0,0
15099,0,0,0
15109,0,0,0
15127,0,0,0
15132,0,0,0
15136,0,0,0
15147,0,0,0
15148,0,0,0
15161,0,0,0
15162,0,0,0
15163,0,0,0
15164,0,0,0
15201,0,0,0
15203,0,0,0
15205,0,0,0
15209,0,0,0
15210,0,0,0
15216,0,0,0
15218,0,0,0
15253,2,0,1
15255,0,1,0
15263,0,0,0
15264,0,0,0
15265,0,0,0
15280,0,0,0
15281,1,0,0
15282,1,1,0
15297,0,0,0
15299,0,0,0
15308,0,0,0
15312,0,0,0
15313,0,0,0
15332,0,0,0
15338,0,0,1
15360,0,0,0
15377,0,0,0
15379,0,0,0
15394,0,0,0
15395,0,0,0
15413,0,0,0
15414,0,0,0
15453,0,0,0
15463,0,0,0
15474,0,0,0
15475,0,0,0
15476,0,0,0
15506,0,0,0
15508,0,0,0
15537,0,0,0
15584,0,0,0
15588,0,0,0
15589,0,0,0
15614,0,0,0
15615,0,0,0
15618,0,0,0
15625,0,0,0
15626,0,0,0
15627,0,0,0
15633,0,0,0
15638,0,0,0
15641,0,0,0
15683,0,0,0
15685,0,0,0
15691,0,0,0
15692,0,0,0
15693,0,0,0
15694,0,0,0
15696,0,0,0
15701,0,0,0
15709,0,0,0
15714,0,0,0
15716,0,0,0
15758,0,0,0
15760,0,0,0
15796,0,0,0
15797,0,0,0
15823,0,0,0
15831,0,0,0
15859,0,0,0
15861,0,0,0
15867,0,0,0
15886,0,0,0
15896,0,0,0
15897,0,0,0
15915,0,0,0
15933,0,0,0
15953,0,0,0
15998,0,0,0
16004,0,0,0
16027,0,0,0
16041,0,0,0
16042,0,0,0
16052,0,0,0
16055,0,0,0
16061,0,0,0
16062,0,0,0
16071,0,0,0
16078,0,0,0
16096,0,0,0
16097,0,0,0
16098,0,0,0
16105,0,0,0
16108,0,0,0
16110,0,0,0
16146,0,0,0
16147,0,0,0
16170,0,0,0
16211,0,0,0
16231,0,0,0
16298,0,0,0
16310,0,0,0
16311,0,0,0
16317,0,0,0
16334,0,0,0
16372,0,0,0
16377,0,0,0
16386,0,0,0
16387,0,0,0
16388,0,0,0
16390,0,0,0
16391,0,0,0
16404,0,0,0
16455,0,0,0
16470,0,0,0
16471,0,0,0
16495,0,0,0
16501,0,0,0
16503,0,0,0
16504,0,0,0
16533,0,0,0
16536,0,0,0
16541,0,0,0
16550,0,0,0
16576,0,0,0
16577,0,0,0
16578,0,0,0
16630,0,0,0
16687,0,0,0
16708,0,0,0
16735,0,0,0
16782,2,2,0
16803,0,0,0
16807,0,0,0
16824,0,0,0
16833,0,0,0
16838,0,0,0
16848,0,0,0
16860,0,0,0
16861,0,0,0
16871,0,0,0
16901,0,0,0
16904,0,0,0
16922,0,0,0
16924,0,0,0
16939,0,0,0
16981,0,0,0
16983,0,0,0
16998,0,0,0
17004,0,0,0
17058,0,0,0
17069,0,0,0
17087,0,0,0
17126,0,0,0
17139,0,0,0
17140,0,0,0
17145,0,0,0
17146,0,0,0
17172,0,0,0
17177,0,0,0
17228,0,0,0
17282,0,0,0
17293,0,0,0
17320,0,0,0
17325,0,0,0
17392,0,0,0
17394,0,0,0
17409,0,0,0
17413,0,0,0
17414,0,0,0
17438,0,0,0
17454,0,0,0
17481,0,0,0
17494,0,0,0
17548,0,0,0
17549,0,0,0
17550,0,0,0
17551,0,0,0
17553,0,0,0
17555,0,0,0
17594,0,0,0
17596,0,0,0
17599,0,0,0
17616,0,0,0
17618,0,0,0
17619,0,0,0
17642,0,0,0
17645,0,0,0
17647,0,0,0
17648,0,0,0
17686,0,0,0
17696,0,0,0
17702,0,0,0
17703,0,0,0
17712,0,0,0
17723,0,0,0
17730,0,0,0
17731,0,0,0
17793,0,0,0
17800,0,0,0
17819,0,0,0
17825,0,0,0
17827,0,0,0
17844,0,0,0
17845,0,0,0
17856,0,0,0
17864,0,0,0
17865,0,0,0
17866,0,0,0
17867,0,0,0
17874,0,0,0
17910,0,0,0
17931,0,0,0
17962,0,0,0
17963,0,0,0
17986,0,0,0
18002,0,1,0
18026,0,0,0
18095,0,0,0
18229,0,0,0
18272,0,0,0
18349,0,0,0
18415,0,0,0
18416,0,0,0
18417,0,0,0
18447,0,0,0
18449,0,0,0
18451,0,0,0
18454,0,0,0
18470,0,0,0
18471,0,0,0
18493,0,0,0
18533,0,0,0
18566,0,0,0
18587,0,0,0
18613,0,0,0
18628,0,0,0
18685,0,0,0
18691,0,0,0
18692,0,0,0
18757,0,0,0
18758,0,0,0
18886,0,0,0
18895,0,0,0
18896,0,0,0
18899,0,0,0
18914,0,0,0
18964,0,0,0
18965,0,0,0
18966,0,0,0
18980,0,0,0
19024,0,0,0
19102,0,0,0
19145,0,0,0
19180,0,0,0
19193,0,0,0
19206,0,0,0
19226,0,0,0
19235,0,0,0
19236,0,0,0
19251,0,0,0
19306,0,0,0
19340,0,0,0
19342,0,0,0
19368,0,0,0
19420,0,0,0
19432,0,0,0
19433,0,0,0
19437,0,0,0
19439,0,0,0
19470,0,0,0
19472,0,0,0
19487,0,0,0
19497,0,0,0
19498,0,0,0
19533,2,1,0
19544,0,0,0
19619,0,0,0
19620,0,0,0
19621,0,0,0
19644,0,0,0
19646,0,0,0
19665,0,0,0
19666,0,0,0
19668,0,0,0
19669,0,0,0
19691,0,0,0
19739,0,0,0
19749,0,0,0
19755,1,0,1
19757,0,0,0
19764,0,0,0
19767,1,1,1
19768,1,0,1
19794,0,0,0
19799,0,0,0
19813,0,0,0
19814,0,0,0
19815,0,0,0
19824,1,0,1
19826,0,0,0
19829,0,0,0
19830,0,0,0
19886,0,0,0
19887,0,0,0
19888,0,0,0
19895,0,0,0
19909,0,0,0
19917,0,0,0
19937,0,0,0
19944,0,0,0
19975,0,0,0
19976,0,0,0
19980,0,0,0
19990,0,0,0
19997,0,0,0
19998,0,0,0
20000,0,0,0
20006,0,0,0
20008,0,0,0
20011,0,0,0
20022,0,0,0
20023,0,0,0
20058,0,0,0
20090,0,0,0
20114,0,0,0
20132,0,0,0
20178,0,0,0
20179,0,0,0
20229,0,0,0
20247,0,0,0
20271,0,0,0
20272,0,0,0
20273,0,0,0
20284,0,0,0
20289,0,0,0
20291,0,0,0
20292,0,0,0
20294,0,0,0
20310,0,0,0
20311,0,0,0
20316,0,0,0
20320,0,0,0
20321,0,0,0
20322,0,0,0
20355,0,0,0
20357,0,0,0
20371,0,0,0
20372,0,0,0
20392,0,0,0
20393,0,0,0
20394,0,0,0
20411,0,0,0
20440,0,0,0
20446,0,0,0
20456,0,0,0
20460,0,0,0
20461,0,0,0
20466,0,0,0
20467,0,0,0
20469,0,0,0
20471,0,0,0
20475,0,0,0
20493,0,0,0
20494,0,0,0
20497,0,0,0
20498,0,0,0
20502,0,0,0
20504,0,0,0
20510,0,0,0
20515,0,0,0
20516,0,0,0
20523,0,0,0
20532,0,0,0
20536,0,0,0
20537,0,0,0
20539,0,0,0
20540,0,0,0
20541,0,0,0
20542,0,0,0
20543,0,0,0
20552,0,0,0
20553,0,0,0
20555,0,0,0
20557,0,0,0
20559,0,0,0
20568,0,0,0
20570,0,0,0
20572,0,0,0
20575,0,0,0
20583,0,0,0
20584,0,0,0
20585,0,0,0
20612,0,0,0
20618,0,0,0
20629,0,0,0
20633,0,0,0
20634,0,0,0
20637,0,0,0
20639,0,0,0
20645,0,0,0
20671,0,0,0
20697,2,0,0
20733,0,0,0
20736,0,0,0
20749,0,0,0
20756,0,0,0
20758,0,0,0
20759,0,0,0
20763,0,0,0
20773,2,1,1
20791,0,0,0
20827,0,0,0
20832,0,0,0
20880,0,0,0
20923,0,0,0
20924,0,0,0
20970,0,0,0
20977,0,0,0
20981,0,0,0
20982,1,3,1
21046,0,0,0
21057,0,0,0
21071,0,0,0
21109,0,0,0
21117,0,0,0
21119,0,0,0
21120,2,0,1
21121,2,0,1
21122,2,0,0
21125,0,0,0
21126,0,0,0
21158,2,0,1
21187,0,0,0
21188,0,0,0
21191,0,0,0
21195,0,0,0
21206,0,0,0
21207,0,0,0
21230,0,0,0
21238,0,0,0
21328,0,0,0
21337,0,0,0
21348,0,0,0
21350,0,0,0
21368,0,0,0
21380,0,0,0
21412,0,0,0
21432,0,0,0
21433,0,0,0
21448,0,0,0
21451,0,0,0
21482,0,0,0
21586,0,0,0
21589,0,0,0
21603,0,0,0
21620,0,0,0
21642,0,0,0
21644,0,0,0
21649,0,0,0
21681,0,0,0
21684,0,0,0
21685,0,0,0
21688,0,0,0
21689,0,0,0
21690,0,0,0
21713,0,0,0
21728,0,0,0
21741,0,0,0
21750,0,0,0
21754,0,0,0
21756,0,0,0
21760,0,0,0
21778,0,0,0
21792,0,0,0
21794,0,0,0
21850,0,0,0
21867,1,1,0
21871,1,0,0
21927,0,0,0
21935,0,0,0
21993,0,0,0
22014,0,0,0
22030,0,0,0
22031,0,0,0
22032,0,0,0
22036,0,0,0
22037,0,0,0
22038,0,0,0
22050,0,0,0
22056,0,0,0
22057,0,0,0
22093,0,0,0
22094,1,1,1
22096,1,1,1
22101,0,0,0
22127,0,0,0
22154,0,0,0
22169,0,0,0
22175,0,0,0
22176,0,0,0
22192,0,0,0
22215,0,0,0
22249,0,0,0
22268,0,0,0
22355,0,0,0
22371,0,0,0
22374,0,0,0
22406,0,0,0
22407,0,0,0
22409,0,0,0
22449,0,0,0
22456,0,0,0
22477,0,0,0
22482,0,0,0
22485,0,0,0
22486,0,0,0
22501,0,0,0
22518,0,0,0
22561,0,0,0
22568,0,0,0
22569,0,0,0
22581,0,0,0
22583,0,0,0
22596,0,0,0
22608,0,0,0
22634,0,0,0
22635,0,0,0
22636,0,0,0
22643,0,0,0
22647,0,0,0
22649,0,0,0
22718,0,0,0
22720,0,0,0
22725,0,0,0
22727,0,0,0
22745,0,0,0
22749,0,0,0
22830,0,0,0
22937,0,0,0
22938,0,0,0
22974,0,0,0
22993,0,0,0
22996,0,0,0
22997,0,0,0
23032,0,0,0
23055,0,0,0
23062,0,0,0
23069,0,0,0
23071,0,0,0
23079,0,0,0
23092,0,0,0
23132,0,0,0
23182,0,0,0
23253,0,0,0
23287,0,0,0
23290,0,0,0
23310,0,0,0
23378,0,0,0
