edgeID,AC,RB,BB,RBB
4333,0,1,0,1
4338,1,1,0,0
4347,2,3,2,2
4361,3,2,6,4
4378,5,16,19,13
4385,2,7,5,5
4386,0,0,0,1
4387,6,15,8,8
4389,6,15,8,9
4391,3,3,20,6
4392,4,5,17,3
4394,2,3,3,3
4396,13,20,8,11
4397,0,1,2,1
4398,1,3,7,1
4399,6,12,30,14
4400,1,3,3,2
4401,7,13,27,16
4402,0,0,1,0
4403,7,13,13,11
4404,7,13,14,11
4406,0,2,1,1
4408,7,15,13,12
4409,9,13,26,29
4410,11,14,24,31
4411,0,0,0,1
4412,2,1,2,1
4415,35,24,35,36
4416,1,1,7,9
4418,34,24,28,26
4419,1,1,6,10
4422,1,2,10,3
4424,0,0,0,0
4425,1,1,12,7
4426,0,0,2,2
4429,27,37,30,16
4430,26,36,20,11
4436,4,1,4,2
4437,1,7,4,29
4442,7,2,7,7
4444,2,3,24,28
4445,0,0,0,0
4446,6,2,5,6
4447,6,2,5,6
4448,0,0,0,0
4450,2,1,0,0
4451,4,3,2,2
4452,0,0,0,0
4453,7,10,6,9
4454,0,0,0,0
4455,6,9,7,8
4465,0,0,2,0
4476,3,1,4,1
4477,1,1,0,1
4508,2,2,1,1
4520,1,7,34,11
4521,8,6,11,9
4522,9,9,43,10
4536,28,14,15,14
4537,6,5,11,9
4543,1,2,1,1
4545,27,49,34,28
4572,0,1,1,2
4573,0,1,0,2
4583,0,1,1,0
4584,1,9,3,7
4586,1,2,0,1
4588,0,3,2,0
4589,0,1,0,1
4590,0,4,2,1
4593,2,4,1,4
4596,0,0,0,1
4597,0,0,0,1
4598,0,0,0,0
4599,0,0,0,0
4600,0,0,0,0
4602,7,33,16,16
4603,4,25,12,13
4604,5,8,4,3
4607,0,2,1,0
4608,0,1,0,0
4618,2,2,3,4
4622,0,2,0,1
4623,1,2,1,1
4627,2,2,1,0
4630,20,24,27,38
4634,1,3,2,3
4637,0,1,0,2
4647,10,11,54,41
4664,0,0,1,0
4809,9,9,7,12
4825,0,2,1,2
4922,0,0,9,0
4951,8,3,8,3
4955,11,5,15,8
4972,2,1,1,2
4975,2,1,4,0
5032,3,5,2,3
5033,2,4,1,2
5034,0,0,0,0
5038,3,3,2,4
5040,9,15,14,25
5041,8,12,11,15
5044,1,5,2,3
5046,14,8,13,14
5047,18,14,17,21
5049,1,3,0,3
5050,5,3,13,13
5057,0,0,1,0
5058,2,3,3,1
5059,1,2,3,0
5068,7,9,10,10
5069,0,0,0,0
5070,7,11,10,10
5071,5,7,9,5
5094,0,1,1,1
5095,0,1,1,1
5103,0,0,0,5
5104,1,1,1,1
5105,0,0,0,3
5171,3,3,13,8
5177,2,2,1,1
5179,0,0,0,0
5181,0,0,0,0
5183,2,5,0,7
5186,3,7,2,7
5187,2,1,1,1
5188,11,7,13,3
5189,0,0,0,0
5190,11,7,13,3
5192,0,1,0,0
5193,0,1,0,1
5194,0,0,0,1
5195,2,5,4,2
5196,2,5,4,2
5197,0,0,0,0
5200,2,5,4,2
5202,1,6,0,2
5203,7,5,11,13
5204,9,5,16,14
